Id,AccountName,ContractName,Status,Type,Size,Side,CreatedAt,TradeDay,FilledAt,CancelledAt,StopPrice,LimitPrice,ExecutePrice,PositionDisposition,CreationDisposition,RejectionReason,ExchangeOrderId,PlatformOrderId
2806690854,PRAC-V2-315185-26809886,MCLK6,Filled,Market,1,Bid,04/13/2026 02:45:17 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 02:45:17 +01:00,,,,104.350000000,Opening,Trader,,,
2806690855,PRAC-V2-315185-26809886,MCLK6,Cancelled,Stop,1,Ask,04/13/2026 02:45:17 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 05:35:18 +01:00,104.320000000,,,Undetermined,Trader,Cancelled by trader,,
2806690856,PRAC-V2-315185-26809886,MCLK6,Cancelled,Limit,1,Ask,04/13/2026 02:45:17 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 05:35:18 +01:00,,105.670000000,,Undetermined,Trader,Cancelled by trader,,
2806698549,PRAC-V2-315185-26809886,MCLK6,Cancelled,Stop,1,Ask,04/13/2026 02:46:47 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 05:35:18 +01:00,104.320000000,,,Undetermined,Trader,Cancelled by trader,,
2806698550,PRAC-V2-315185-26809886,MCLK6,Cancelled,Limit,1,Ask,04/13/2026 02:46:47 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 05:35:18 +01:00,,105.670000000,,Undetermined,Trader,Cancelled by trader,,
2806705085,PRAC-V2-315185-26809886,MCLK6,Filled,Market,1,Bid,04/13/2026 02:48:17 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 02:48:17 +01:00,,,,104.400000000,Opening,Trader,,,
2806716631,PRAC-V2-315185-26809886,M6EM6,Filled,Market,3,Bid,04/13/2026 02:50:18 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 02:50:18 +01:00,,,,1.171900000,Closing,ClosePosition,,,
2806829111,PRAC-V2-315185-26809886,MGCM6,Filled,Market,1,Bid,04/13/2026 03:15:17 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 03:15:17 +01:00,,,,4745.300000000,Opening,Trader,,,
2806829113,PRAC-V2-315185-26809886,MGCM6,Cancelled,Limit,1,Ask,04/13/2026 03:15:17 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 03:50:17 +01:00,,4753.400000000,,Undetermined,Trader,Cancelled by trader,,
2806829112,PRAC-V2-315185-26809886,MGCM6,Cancelled,Stop,1,Ask,04/13/2026 03:15:17 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 03:50:17 +01:00,4728.300000000,,,Undetermined,Trader,Cancelled by trader,,
2806834473,PRAC-V2-315185-26809886,MGCM6,Filled,Market,1,Bid,04/13/2026 03:16:47 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 03:16:47 +01:00,,,,4743.100000000,Opening,Trader,,,
2806834474,PRAC-V2-315185-26809886,MGCM6,Cancelled,Stop,1,Ask,04/13/2026 03:16:47 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 03:50:17 +01:00,4728.300000000,,,Undetermined,Trader,Cancelled by trader,,
2806839918,PRAC-V2-315185-26809886,MGCM6,Filled,Market,1,Bid,04/13/2026 03:18:17 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 03:18:17 +01:00,,,,4743.200000000,Opening,Trader,,,
2806839919,PRAC-V2-315185-26809886,MGCM6,Cancelled,Stop,1,Ask,04/13/2026 03:18:17 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 03:50:18 +01:00,4728.300000000,,,Undetermined,Trader,Cancelled by trader,,
2806705086,PRAC-V2-315185-26809886,MCLK6,Cancelled,Stop,1,Ask,04/13/2026 02:48:17 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 05:35:18 +01:00,104.320000000,,,Undetermined,Trader,Cancelled by trader,,
2806705087,PRAC-V2-315185-26809886,MCLK6,Cancelled,Limit,1,Ask,04/13/2026 02:48:17 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 05:35:18 +01:00,,105.670000000,,Undetermined,Trader,Cancelled by trader,,
2806839920,PRAC-V2-315185-26809886,MGCM6,Cancelled,Limit,1,Ask,04/13/2026 03:18:17 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 03:50:18 +01:00,,4753.400000000,,Undetermined,Trader,Cancelled by trader,,
2806834475,PRAC-V2-315185-26809886,MGCM6,Cancelled,Limit,1,Ask,04/13/2026 03:16:47 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 03:50:18 +01:00,,4753.400000000,,Undetermined,Trader,Cancelled by trader,,
2806955194,PRAC-V2-315185-26809886,MGCM6,Filled,Market,3,Ask,04/13/2026 03:50:18 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 03:50:18 +01:00,,,,4734.500000000,Closing,ClosePosition,,,
2806970116,PRAC-V2-315185-26809886,MGCM6,Cancelled,Stop,1,Ask,04/13/2026 03:55:18 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 04:10:17 +01:00,4724.500000000,,,Undetermined,Trader,Cancelled by trader,,
2806970115,PRAC-V2-315185-26809886,MGCM6,Filled,Market,1,Bid,04/13/2026 03:55:18 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 03:55:18 +01:00,,,,4741.400000000,Opening,Trader,,,
2806975078,PRAC-V2-315185-26809886,MGCM6,Cancelled,Stop,1,Ask,04/13/2026 03:56:47 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 04:10:18 +01:00,4724.500000000,,,Undetermined,Trader,Cancelled by trader,,
2806975077,PRAC-V2-315185-26809886,MGCM6,Filled,Market,1,Bid,04/13/2026 03:56:47 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 03:56:47 +01:00,,,,4741.800000000,Opening,Trader,,,
2806975079,PRAC-V2-315185-26809886,MGCM6,Cancelled,Limit,1,Ask,04/13/2026 03:56:47 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 04:10:18 +01:00,,4748.200000000,,Undetermined,Trader,Cancelled by trader,,
2806980188,PRAC-V2-315185-26809886,MGCM6,Cancelled,Stop,1,Ask,04/13/2026 03:58:17 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 04:10:18 +01:00,4724.500000000,,,Undetermined,Trader,Cancelled by trader,,
2806980187,PRAC-V2-315185-26809886,MGCM6,Filled,Market,1,Bid,04/13/2026 03:58:17 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 03:58:17 +01:00,,,,4742.000000000,Opening,Trader,,,
2806980189,PRAC-V2-315185-26809886,MGCM6,Cancelled,Limit,1,Ask,04/13/2026 03:58:17 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 04:10:18 +01:00,,4748.200000000,,Undetermined,Trader,Cancelled by trader,,
2806970117,PRAC-V2-315185-26809886,MGCM6,Cancelled,Limit,1,Ask,04/13/2026 03:55:18 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 04:10:17 +01:00,,4748.200000000,,Undetermined,Trader,Cancelled by trader,,
2807023315,PRAC-V2-315185-26809886,MGCM6,Filled,Market,3,Ask,04/13/2026 04:10:18 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 04:10:18 +01:00,,,,4736.000000000,Closing,ClosePosition,,,
2807067742,PRAC-V2-315185-26809886,MGCM6,Filled,Market,1,Bid,04/13/2026 04:25:18 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 04:25:18 +01:00,,,,4738.400000000,Opening,Trader,,,
2807067743,PRAC-V2-315185-26809886,MGCM6,Cancelled,Stop,1,Ask,04/13/2026 04:25:18 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 05:05:17 +01:00,4729.500000000,,,Undetermined,Trader,Cancelled by trader,,
2807067744,PRAC-V2-315185-26809886,MGCM6,Cancelled,Limit,1,Ask,04/13/2026 04:25:18 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 05:05:17 +01:00,,4750.500000000,,Undetermined,Trader,Cancelled by trader,,
2807073771,PRAC-V2-315185-26809886,MGCM6,Filled,Market,1,Bid,04/13/2026 04:26:47 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 04:26:47 +01:00,,,,4741.000000000,Opening,Trader,,,
2807073773,PRAC-V2-315185-26809886,MGCM6,Cancelled,Limit,1,Ask,04/13/2026 04:26:47 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 05:05:18 +01:00,,4750.500000000,,Undetermined,Trader,Cancelled by trader,,
2807073772,PRAC-V2-315185-26809886,MGCM6,Cancelled,Stop,1,Ask,04/13/2026 04:26:47 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 05:05:17 +01:00,4729.500000000,,,Undetermined,Trader,Cancelled by trader,,
2807079644,PRAC-V2-315185-26809886,MGCM6,Filled,Market,1,Bid,04/13/2026 04:28:17 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 04:28:17 +01:00,,,,4742.000000000,Opening,Trader,,,
2807079645,PRAC-V2-315185-26809886,MGCM6,Cancelled,Stop,1,Ask,04/13/2026 04:28:17 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 05:05:18 +01:00,4729.500000000,,,Undetermined,Trader,Cancelled by trader,,
2807079646,PRAC-V2-315185-26809886,MGCM6,Cancelled,Limit,1,Ask,04/13/2026 04:28:17 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 05:05:18 +01:00,,4750.500000000,,Undetermined,Trader,Cancelled by trader,,
2807171510,PRAC-V2-315185-26809886,MGCM6,Filled,Market,3,Ask,04/13/2026 05:05:18 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 05:05:18 +01:00,,,,4736.700000000,Closing,ClosePosition,,,
2807251724,PRAC-V2-315185-26809886,MCLK6,Filled,Market,3,Ask,04/13/2026 05:35:19 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 05:35:19 +01:00,,,,104.710000000,Closing,ClosePosition,,,
2807278708,PRAC-V2-315185-26809886,MGCM6,Filled,Market,1,Bid,04/13/2026 05:48:17 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 05:48:17 +01:00,,,,4738.800000000,Opening,Trader,,,
2807273270,PRAC-V2-315185-26809886,MGCM6,Filled,Market,1,Bid,04/13/2026 05:45:18 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 05:45:18 +01:00,,,,4739.500000000,Opening,Trader,,,
2807273271,PRAC-V2-315185-26809886,MGCM6,Cancelled,Stop,1,Ask,04/13/2026 05:45:18 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 06:20:17 +01:00,4734.700000000,,,Undetermined,Trader,Cancelled by trader,,
2807273272,PRAC-V2-315185-26809886,MGCM6,Cancelled,Limit,1,Ask,04/13/2026 05:45:18 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 06:20:18 +01:00,,4752.800000000,,Undetermined,Trader,Cancelled by trader,,
2807276835,PRAC-V2-315185-26809886,MGCM6,Filled,Market,1,Bid,04/13/2026 05:46:47 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 05:46:47 +01:00,,,,4739.500000000,Opening,Trader,,,
2807276836,PRAC-V2-315185-26809886,MGCM6,Cancelled,Stop,1,Ask,04/13/2026 05:46:47 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 06:20:18 +01:00,4734.700000000,,,Undetermined,Trader,Cancelled by trader,,
2807276837,PRAC-V2-315185-26809886,MGCM6,Cancelled,Limit,1,Ask,04/13/2026 05:46:47 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 06:20:18 +01:00,,4752.800000000,,Undetermined,Trader,Cancelled by trader,,
2807278709,PRAC-V2-315185-26809886,MGCM6,Cancelled,Stop,1,Ask,04/13/2026 05:48:17 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 06:20:18 +01:00,4734.700000000,,,Undetermined,Trader,Cancelled by trader,,
2807278710,PRAC-V2-315185-26809886,MGCM6,Cancelled,Limit,1,Ask,04/13/2026 05:48:17 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 06:20:18 +01:00,,4752.800000000,,Undetermined,Trader,Cancelled by trader,,
2807358004,PRAC-V2-315185-26809886,MGCM6,Filled,Market,3,Ask,04/13/2026 06:20:18 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 06:20:18 +01:00,,,,4738.800000000,Closing,ClosePosition,,,
2807373758,PRAC-V2-315185-26809886,MBTJ6,Filled,Market,1,Ask,04/13/2026 06:25:18 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 06:25:18 +01:00,,,,70955.000000000,Opening,Trader,,,
2807373760,PRAC-V2-315185-26809886,MBTJ6,Cancelled,Limit,1,Bid,04/13/2026 06:25:18 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 06:46:53 +01:00,,70590.000000000,,Undetermined,Trader,OCO Cancelled,,
2807376902,PRAC-V2-315185-26809886,MBTJ6,Filled,Stop,1,Bid,04/13/2026 06:26:47 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 06:46:53 +01:00,,71045.000000000,,71045.000000000,Closing,Trader,,,
2807376901,PRAC-V2-315185-26809886,MBTJ6,Filled,Market,1,Ask,04/13/2026 06:26:47 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 06:26:47 +01:00,,,,70950.000000000,Opening,Trader,,,
2807376903,PRAC-V2-315185-26809886,MBTJ6,Cancelled,Limit,1,Bid,04/13/2026 06:26:47 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 06:46:53 +01:00,,70590.000000000,,Undetermined,Trader,OCO Cancelled,,
2807379523,PRAC-V2-315185-26809886,MBTJ6,Filled,Market,1,Ask,04/13/2026 06:28:21 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 06:28:21 +01:00,,,,70995.000000000,Opening,Trader,,,
2807379524,PRAC-V2-315185-26809886,MBTJ6,Filled,Stop,1,Bid,04/13/2026 06:28:21 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 06:46:53 +01:00,,71045.000000000,,71045.000000000,Closing,Trader,,,
2807384294,PRAC-V2-315185-26809886,MGCM6,Filled,Market,1,Bid,04/13/2026 06:30:20 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 06:30:20 +01:00,,,,4743.100000000,Opening,Trader,,,
2807384295,PRAC-V2-315185-26809886,MGCM6,Cancelled,Stop,1,Ask,04/13/2026 06:30:20 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 07:50:17 +01:00,4742.400000000,,,Undetermined,Trader,Cancelled by trader,,
2807384296,PRAC-V2-315185-26809886,MGCM6,Cancelled,Limit,1,Ask,04/13/2026 06:30:20 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 07:50:18 +01:00,,4759.300000000,,Undetermined,Trader,Cancelled by trader,,
2807379525,PRAC-V2-315185-26809886,MBTJ6,Cancelled,Limit,1,Bid,04/13/2026 06:28:21 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 06:46:53 +01:00,,70590.000000000,,Undetermined,Trader,OCO Cancelled,,
2807387965,PRAC-V2-315185-26809886,MGCM6,Filled,Market,1,Bid,04/13/2026 06:31:47 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 06:31:47 +01:00,,,,4741.400000000,Opening,Trader,,,
2807387966,PRAC-V2-315185-26809886,MGCM6,Cancelled,Stop,1,Ask,04/13/2026 06:31:47 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 07:50:18 +01:00,4742.400000000,,,Undetermined,Trader,Cancelled by trader,,
2807391350,PRAC-V2-315185-26809886,MGCM6,Cancelled,Stop,1,Ask,04/13/2026 06:33:17 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 07:50:18 +01:00,4742.400000000,,,Undetermined,Trader,Cancelled by trader,,
2807391351,PRAC-V2-315185-26809886,MGCM6,Cancelled,Limit,1,Ask,04/13/2026 06:33:17 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 07:50:18 +01:00,,4759.300000000,,Undetermined,Trader,Cancelled by trader,,
2807391349,PRAC-V2-315185-26809886,MGCM6,Filled,Market,1,Bid,04/13/2026 06:33:17 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 06:33:17 +01:00,,,,4741.200000000,Opening,Trader,,,
2807387967,PRAC-V2-315185-26809886,MGCM6,Cancelled,Limit,1,Ask,04/13/2026 06:31:47 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 07:50:18 +01:00,,4759.300000000,,Undetermined,Trader,Cancelled by trader,,
2807373759,PRAC-V2-315185-26809886,MBTJ6,Filled,Stop,1,Bid,04/13/2026 06:25:18 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 06:46:53 +01:00,,71045.000000000,,71045.000000000,Closing,Trader,,,
2807420821,PRAC-V2-315185-26809886,MBTJ6,Filled,Market,1,Ask,04/13/2026 06:49:47 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 06:49:47 +01:00,,,,70970.000000000,Opening,Trader,,,
2807422811,PRAC-V2-315185-26809886,MBTJ6,Filled,Market,1,Ask,04/13/2026 06:51:17 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 06:51:17 +01:00,,,,70995.000000000,Opening,Trader,,,
2807422813,PRAC-V2-315185-26809886,MBTJ6,Filled,Stop,1,Bid,04/13/2026 06:51:17 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 07:19:12 +01:00,,71195.000000000,,71200.000000000,Closing,Trader,,,
2807422814,PRAC-V2-315185-26809886,MBTJ6,Cancelled,Limit,1,Bid,04/13/2026 06:51:17 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 07:19:13 +01:00,,70730.000000000,,Undetermined,Trader,OCO Cancelled,,
2807420823,PRAC-V2-315185-26809886,MBTJ6,Cancelled,Limit,1,Bid,04/13/2026 06:49:47 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 07:19:12 +01:00,,70730.000000000,,Undetermined,Trader,OCO Cancelled,,
2807425158,PRAC-V2-315185-26809886,MBTJ6,Filled,Market,1,Ask,04/13/2026 06:52:47 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 06:52:47 +01:00,,,,70980.000000000,Opening,Trader,,,
2807425159,PRAC-V2-315185-26809886,MBTJ6,Filled,Stop,1,Bid,04/13/2026 06:52:47 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 07:19:13 +01:00,,71195.000000000,,71200.000000000,Closing,Trader,,,
2807467555,PRAC-V2-315185-26809886,MCLK6,Filled,Market,1,Ask,04/13/2026 07:10:17 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 07:10:17 +01:00,,,,104.140000000,Opening,Trader,,,
2807470238,PRAC-V2-315185-26809886,MCLK6,Filled,Market,1,Ask,04/13/2026 07:11:48 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 07:11:48 +01:00,,,,104.130000000,Opening,Trader,,,
2807470240,PRAC-V2-315185-26809886,MCLK6,Cancelled,Limit,1,Bid,04/13/2026 07:11:48 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 08:09:16 +01:00,,102.490000000,,Undetermined,Trader,OCO Cancelled,,
2807470239,PRAC-V2-315185-26809886,MCLK6,Filled,Stop,1,Bid,04/13/2026 07:11:48 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 08:09:16 +01:00,,103.510000000,,103.510000000,Closing,Trader,,,
2807474139,PRAC-V2-315185-26809886,MCLK6,Filled,Market,1,Ask,04/13/2026 07:13:18 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 07:13:18 +01:00,,,,104.260000000,Opening,Trader,,,
2807474140,PRAC-V2-315185-26809886,MCLK6,Filled,Stop,1,Bid,04/13/2026 07:13:18 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 08:09:16 +01:00,,103.510000000,,103.510000000,Closing,Trader,,,
2807467558,PRAC-V2-315185-26809886,MCLK6,Cancelled,Limit,1,Bid,04/13/2026 07:10:17 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 08:09:16 +01:00,,102.490000000,,Undetermined,Trader,OCO Cancelled,,
2807425160,PRAC-V2-315185-26809886,MBTJ6,Cancelled,Limit,1,Bid,04/13/2026 06:52:47 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 07:19:13 +01:00,,70730.000000000,,Undetermined,Trader,OCO Cancelled,,
2807420822,PRAC-V2-315185-26809886,MBTJ6,Filled,Stop,1,Bid,04/13/2026 06:49:47 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 07:19:12 +01:00,,71195.000000000,,71200.000000000,Closing,Trader,,,
2807494242,PRAC-V2-315185-26809886,M6EM6,Filled,Market,1,Ask,04/13/2026 07:20:18 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 07:20:18 +01:00,,,,1.172200000,Opening,Trader,,,
2807494243,PRAC-V2-315185-26809886,M6EM6,Cancelled,Stop,1,Bid,04/13/2026 07:20:18 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 08:05:18 +01:00,1.173700000,,,Undetermined,Trader,Cancelled by trader,,
2807499267,PRAC-V2-315185-26809886,M6EM6,Cancelled,Stop,1,Bid,04/13/2026 07:21:48 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 08:05:18 +01:00,1.173700000,,,Undetermined,Trader,Cancelled by trader,,
2807499266,PRAC-V2-315185-26809886,M6EM6,Filled,Market,1,Ask,04/13/2026 07:21:48 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 07:21:48 +01:00,,,,1.172200000,Opening,Trader,,,
2807503111,PRAC-V2-315185-26809886,M6EM6,Filled,Market,1,Ask,04/13/2026 07:23:18 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 07:23:18 +01:00,,,,1.172300000,Opening,Trader,,,
2807503114,PRAC-V2-315185-26809886,M6EM6,Cancelled,Limit,1,Bid,04/13/2026 07:23:18 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 08:05:18 +01:00,,1.166200000,,Undetermined,Trader,Cancelled by trader,,
2807503113,PRAC-V2-315185-26809886,M6EM6,Cancelled,Stop,1,Bid,04/13/2026 07:23:18 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 08:05:18 +01:00,1.173700000,,,Undetermined,Trader,Cancelled by trader,,
2807499268,PRAC-V2-315185-26809886,M6EM6,Cancelled,Limit,1,Bid,04/13/2026 07:21:48 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 08:05:18 +01:00,,1.166200000,,Undetermined,Trader,Cancelled by trader,,
2807494244,PRAC-V2-315185-26809886,M6EM6,Cancelled,Limit,1,Bid,04/13/2026 07:20:18 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 08:05:18 +01:00,,1.166200000,,Undetermined,Trader,Cancelled by trader,,
2807561325,PRAC-V2-315185-26809886,MGCM6,Filled,Market,3,Ask,04/13/2026 07:50:18 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 07:50:18 +01:00,,,,4744.400000000,Closing,ClosePosition,,,
2807474143,PRAC-V2-315185-26809886,MCLK6,Cancelled,Limit,1,Bid,04/13/2026 07:13:18 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 08:09:16 +01:00,,102.490000000,,Undetermined,Trader,OCO Cancelled,,
2807577936,PRAC-V2-315185-26809886,MGCM6,Filled,Market,1,Bid,04/13/2026 08:00:17 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 08:00:17 +01:00,,,,4748.100000000,Opening,Trader,,,
2807577938,PRAC-V2-315185-26809886,MGCM6,Filled,Limit,1,Ask,04/13/2026 08:00:17 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 08:01:19 +01:00,,,4753.300000000,4753.300000000,Closing,Trader,,,
2807577937,PRAC-V2-315185-26809886,MGCM6,Cancelled,Stop,1,Ask,04/13/2026 08:00:17 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 08:01:19 +01:00,4735.800000000,,,Undetermined,Trader,OCO Cancelled,,
2807584479,PRAC-V2-315185-26809886,MGCM6,Filled,Market,1,Bid,04/13/2026 08:01:47 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 08:01:47 +01:00,,,,4754.900000000,Opening,Trader,,,
2807584480,PRAC-V2-315185-26809886,MGCM6,Cancelled,Stop,1,Ask,04/13/2026 08:01:47 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 08:01:56 +01:00,4737.600000000,,,Undetermined,Trader,OCO Cancelled,,
2807584481,PRAC-V2-315185-26809886,MGCM6,Filled,Limit,1,Ask,04/13/2026 08:01:47 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 08:01:56 +01:00,,,4755.600000000,4755.600000000,Closing,Trader,,,
2807590240,PRAC-V2-315185-26809886,MGCM6,Cancelled,Limit,1,Ask,04/13/2026 08:03:18 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 08:12:17 +01:00,,4765.700000000,,Undetermined,Trader,OCO Cancelled,,
2807590238,PRAC-V2-315185-26809886,MGCM6,Filled,Market,1,Bid,04/13/2026 08:03:18 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 08:03:18 +01:00,,,,4760.500000000,Opening,Trader,,,
2807590239,PRAC-V2-315185-26809886,MGCM6,Filled,Stop,1,Ask,04/13/2026 08:03:18 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 08:12:17 +01:00,,4748.400000000,,4748.300000000,Closing,Trader,,,
2807596245,PRAC-V2-315185-26809886,M6EM6,Filled,Market,3,Bid,04/13/2026 08:05:19 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 08:05:19 +01:00,,,,1.172200000,Closing,ClosePosition,,,
2807467556,PRAC-V2-315185-26809886,MCLK6,Filled,Stop,1,Bid,04/13/2026 07:10:17 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 08:09:16 +01:00,,103.510000000,,103.510000000,Closing,Trader,,,
2807614387,PRAC-V2-315185-26809886,MCLK6,Filled,Market,1,Ask,04/13/2026 08:11:48 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 08:11:48 +01:00,,,,103.480000000,Opening,Trader,,,
2807618121,PRAC-V2-315185-26809886,MCLK6,Cancelled,Limit,1,Bid,04/13/2026 08:13:18 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 09:00:00 +01:00,,102.820000000,,Undetermined,Trader,OCO Cancelled,,
2807618119,PRAC-V2-315185-26809886,MCLK6,Filled,Market,1,Ask,04/13/2026 08:13:18 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 08:13:18 +01:00,,,,103.420000000,Opening,Trader,,,
2807620478,PRAC-V2-315185-26809886,MGCM6,Filled,Market,1,Bid,04/13/2026 08:14:47 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 08:14:47 +01:00,,,,4750.000000000,Opening,Trader,,,
2807620496,PRAC-V2-315185-26809886,MCLK6,Cancelled,Limit,1,Bid,04/13/2026 08:14:48 +01:00,04/13/2026 00:00:00 -05:00,,04/13/2026 09:00:00 +01:00,,102.820000000,,Undetermined,Trader,OCO Cancelled,,
2807620494,PRAC-V2-315185-26809886,MCLK6,Filled,Market,1,Ask,04/13/2026 08:14:48 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 08:14:48 +01:00,,,,103.540000000,Opening,Trader,,,
2807620495,PRAC-V2-315185-26809886,MCLK6,Filled,Stop,1,Bid,04/13/2026 08:14:48 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 09:00:00 +01:00,,103.720000000,,103.720000000,Closing,Trader,,,
2807624262,PRAC-V2-315185-26809886,MGCM6,Filled,Market,1,Bid,04/13/2026 08:16:17 +01:00,04/13/2026 00:00:00 -05:00,04/13/2026 08:16:17 +01:00,,,,4752.500000000,Opening,Trader,,,
